,gross_return,turnover,cost,net_return,long_leg_ret,short_leg_ret
2015-12-02,-0.007887433519318945,0.14285714285714285,4.285714285714285e-05,-0.007930290662176088,-0.011901058450442172,-0.0040136249311232275
2015-12-03,0.0032773316106008586,0.2857142857142857,8.57142857142857e-05,0.003191617324886573,-0.0017936676175708424,-0.005070999228171701
2015-12-04,-0.00033630545414017627,0.42857142857142855,0.00012857142857142855,-0.0004648768827116048,0.0061090876258522876,0.006445393079992463
2015-12-07,-0.015469725955885916,0.5714285714285714,0.0001714285714285714,-0.015641154527314488,-0.026849966322807246,-0.011380240366921328
2015-12-08,0.003521334675421832,0.5714285714285714,0.0001714285714285714,0.0033499061039932603,0.003283696956240597,-0.00023763771918123528
2015-12-09,-0.0019648030459543508,0.4285714285714285,0.00012857142857142855,-0.002093374474525779,-0.004030711059479529,-0.0020659080135251784
2015-12-10,0.00085078700370868,0.2857142857142857,8.57142857142857e-05,0.0007650727179943943,0.0076498831679317715,0.006799096164223092
2015-12-11,0.0011472634379730167,0.9999999999999999,0.0002999999999999999,0.0008472634379730168,0.006362932487297024,0.005215669049324008
2015-12-14,0.006336326936065038,0.42857142857142855,0.00012857142857142855,0.006207755507493609,0.0009019319646186773,-0.005434394971446361
2015-12-15,0.004555367818376763,0.5714285714285714,0.0001714285714285714,0.004383939246948192,0.006593249355790405,0.0020378815374136406
2015-12-16,-0.008323704506273939,0.5714285714285714,0.0001714285714285714,-0.00849513307770251,-0.0031932712958118964,0.005130433210462042
2015-12-17,0.0038979280370509926,0.5714285714285714,0.0001714285714285714,0.003726499465622421,0.014304813146469142,0.01040688510941815
2015-12-18,-0.00290790120783505,0.5714285714285714,0.0001714285714285714,-0.0030793297792636215,0.01652925024669078,0.01943715145452583
2015-12-21,0.017935396142272634,0.2857142857142857,8.57142857142857e-05,0.017849681856558348,0.013230352829354317,-0.004705043312918322
2015-12-22,0.006902580063806809,0.9999999999999999,0.0002999999999999999,0.006602580063806809,0.0011848222691591376,-0.005717757794647671
2015-12-23,-0.005996345037456861,0.7142857142857142,0.00021428571428571425,-0.006210630751742575,-0.0004098904484724101,0.005586454588984451
2015-12-24,0.0023717244925229065,0.2857142857142857,8.57142857142857e-05,0.002286010206808621,-0.0013885329951588104,-0.0037602574876817174
2015-12-25,0.0032233137461401226,0.42857142857142855,0.00012857142857142855,0.003094742317568694,-0.01152380210484673,-0.014747115850986854
2015-12-28,-0.0021171957833950074,0.8571428571428571,0.0002571428571428571,-0.0023743386405378646,0.013694793010621265,0.015811988794016272
2015-12-29,-0.0028734184149654986,0.2857142857142857,8.57142857142857e-05,-0.0029591327006797843,0.004709646229244191,0.00758306464420969
2015-12-30,-0.002220710513977669,0.4285714285714285,0.00012857142857142855,-0.0023492819425490973,0.0030720124111252656,0.005292722925102934
2015-12-31,1.3287909144770599e-05,0.2857142857142857,8.57142857142857e-05,-7.24263765695151e-05,-0.009800255170673844,-0.009813543079818616
2016-01-04,0.0006683707806689472,0.7142857142857142,0.00021428571428571425,0.0004540850663832329,0.007809306929668651,0.007140936148999704
2016-01-05,0.007370058588973216,0.5714285714285714,0.0001714285714285714,0.007198630017544645,-0.003138751968685468,-0.010508810557658685
2016-01-06,-0.002519879838177649,0.7142857142857143,0.00021428571428571427,-0.002734165552463363,-0.0066652727702914815,-0.004145392932113833
2016-01-07,0.010971985068301358,0.5714285714285714,0.0001714285714285714,0.010800556496872787,0.00549939940021441,-0.005472585668086949
2016-01-08,-0.0025001431181031087,0.5714285714285714,0.0001714285714285714,-0.00267157168953168,-0.008367192343420506,-0.005867049225317397
2016-01-11,-0.001432875188925938,0.5714285714285714,0.0001714285714285714,-0.0016043037603545095,-0.01138255879063242,-0.00994968360170648
2016-01-12,0.01658930301315428,0.8571428571428571,0.0002571428571428571,0.01633216015601142,0.00812626061574741,-0.00846304239740687
2016-01-13,0.005575832599054459,0.5714285714285714,0.0001714285714285714,0.0054044040276258875,0.008578372283235103,0.0030025396841806434
2016-01-14,-0.003590519041946151,0.5714285714285714,0.0001714285714285714,-0.0037619476133747224,-0.0038905932629004214,-0.0003000742209542701
2016-01-15,0.003076592167270631,0.5714285714285714,0.0001714285714285714,0.0029051635958420594,0.015064928340322041,0.01198833617305141
2016-01-18,0.00295078826060732,0.9999999999999999,0.0002999999999999999,0.0026507882606073203,0.01372031461835564,0.01076952635774832
2016-01-19,0.0028547392220958116,0.42857142857142855,0.00012857142857142855,0.002726167793524383,-0.00813294103283048,-0.010987680254926293
2016-01-20,-0.005268026411102228,0.42857142857142855,0.00012857142857142855,-0.0053965978396736565,-0.0064595219644475775,-0.0011914955533453484
2016-01-21,0.009207067520247135,0.5714285714285714,0.0001714285714285714,0.009035638948818564,0.016212292873613064,0.007005225353365928
2016-01-22,-0.005114686379837458,0.42857142857142855,0.00012857142857142855,-0.005243257808408886,-0.0022200290082647267,0.002894657371572732
2016-01-25,0.001703872735257754,0.5714285714285714,0.0001714285714285714,0.0015324441638291824,0.003797731094805618,0.002093858359547864
2016-01-26,-0.0025050302796874343,0.5714285714285714,0.0001714285714285714,-0.002676458851116006,0.009553761189482193,0.01205879146916963
2016-01-27,-0.00019079815372870408,0.42857142857142855,0.00012857142857142855,-0.0003193695823001326,-0.006238137929487179,-0.0060473397757584745
2016-01-28,0.005412525480702399,0.42857142857142855,0.00012857142857142855,0.005283954052130971,-0.0025628447870760717,-0.007975370267778472
2016-01-29,-0.0038898670113834168,0.42857142857142855,0.00012857142857142855,-0.004018438439954845,-0.0013039435221207096,0.0025859234892627076
2016-02-01,-0.0031913061251811797,0.42857142857142855,0.00012857142857142855,-0.003319877553752608,0.002546682167446373,0.005737988292627553
2016-02-02,-0.0029288299040293817,0.42857142857142855,0.00012857142857142855,-0.00305740133260081,0.0020933993905721815,0.005022229294601562
2016-02-03,-0.01616447197870008,0.42857142857142855,0.00012857142857142855,-0.01629304340727151,0.003130755629215514,0.019295227607915594
2016-02-04,-0.0007823553894547664,0.2857142857142857,8.57142857142857e-05,-0.0008680696751690521,-0.005606234639909454,-0.004823879250454688
2016-02-05,-0.020732860774832194,0.7142857142857142,0.00021428571428571425,-0.02094714648911791,-0.009540935603978713,0.01119192517085348
2016-02-15,0.012827497480858808,0.42857142857142855,0.00012857142857142855,0.012698926052287379,0.0064375384926989975,-0.006389958988159813
2016-02-16,0.002978782924278032,0.5714285714285714,0.0001714285714285714,0.0028073543528494603,-0.00311890621678628,-0.006097689141064312
2016-02-17,0.0010794745432576615,0.42857142857142855,0.00012857142857142855,0.000950903114686233,0.004962242220872397,0.0038827676776147352
2016-02-18,-0.015758798216179405,0.42857142857142855,0.00012857142857142855,-0.015887369644750834,0.0014854522764361658,0.017244250492615576
2016-02-19,0.0005922198013421148,0.2857142857142857,8.57142857142857e-05,0.000506505515627829,0.00784372407042046,0.007251504269078343
2016-02-22,5.3831146251428564e-05,0.8571428571428571,0.0002571428571428571,-0.00020331171089142853,-0.004101244502683058,-0.004155075648934485
2016-02-23,-0.014527089869823491,0.7142857142857143,0.00021428571428571427,-0.014741375584109205,-0.008606982104113894,0.005920107765709599
2016-02-24,-0.0031978411748737764,0.5714285714285714,0.0001714285714285714,-0.003369269746302348,-0.0007078655269646841,0.002489975647909093
2016-02-25,0.00019057974976696354,0.2857142857142857,8.57142857142857e-05,0.00010486546405267784,-0.0030724806350404927,-0.003263060384807456
2016-02-26,-0.01246052567544623,0.2857142857142857,8.57142857142857e-05,-0.012546239961160516,-0.008786559514151573,0.0036739661612946567
2016-02-29,0.0025338362271756397,0.7142857142857143,0.00021428571428571427,0.0023195505128899255,0.0096776708088131,0.00714383458163746
2016-03-01,-0.0002551298326569798,0.2857142857142857,8.57142857142857e-05,-0.0003408441183712655,0.002167726940493878,0.0024228567731508577
2016-03-02,0.004770132593901831,0.7142857142857142,0.00021428571428571425,0.004555846879616117,0.006384346775886428,0.0016142141819845968
2016-03-03,-0.005452041232457683,0.5714285714285714,0.0001714285714285714,-0.005623469803886254,0.012648311004362225,0.018100352236819908
2016-03-04,-0.008845739413433997,0.7142857142857142,0.00021428571428571425,-0.009060025127719711,0.011886064742656506,0.0207318041560905
2016-03-07,-0.020235566965911653,0.7142857142857142,0.00021428571428571425,-0.020449852680197368,-0.004883795303816552,0.0153517716620951
2016-03-08,0.02291286593708381,0.5714285714285714,0.0001714285714285714,0.02274143736565524,-0.0029597998079702154,-0.02587266574505403
2016-03-09,0.002308483797257169,1.1428571428571428,0.0003428571428571428,0.001965626654400026,-0.0041381312339291276,-0.006446615031186297
2016-03-10,0.014524069906429897,0.5714285714285714,0.0001714285714285714,0.014352641335001326,0.00668630777967248,-0.007837762126757417
2016-03-11,-0.0017685996275463374,0.5714285714285714,0.0001714285714285714,-0.001940028198974909,-0.004651491428658965,-0.002882891801112627
2016-03-14,-0.005300938253521055,0.8571428571428571,0.0002571428571428571,-0.0055580811106639115,-0.010207669560360915,-0.004906731306839861
2016-03-15,-0.003999116016444171,0.8571428571428571,0.0002571428571428571,-0.004256258873587028,0.0022640431385509974,0.006263159154995169
2016-03-16,-0.007576816802408544,0.7142857142857142,0.00021428571428571425,-0.007791102516694259,0.017704105247246398,0.025280922049654948
2016-03-17,0.011610721044719448,0.42857142857142855,0.00012857142857142855,0.011482149616148019,0.023798847851098585,0.012188126806379136
2016-03-18,-0.009923192959961151,0.42857142857142855,0.00012857142857142855,-0.01005176438853258,-0.01951305939966852,-0.009589866439707368
2016-03-21,0.012086363701413281,0.5714285714285714,0.0001714285714285714,0.01191493512998471,0.004141327734985545,-0.007945035966427736
2016-03-22,-0.0024390080939759506,0.42857142857142855,0.00012857142857142855,-0.002567579522547379,-0.0027122581690366887,-0.00027325007506073806
2016-03-23,0.0029292008226070552,0.5714285714285714,0.0001714285714285714,0.0027577722511784837,-0.002519075105761199,-0.005448275928368258
2016-03-24,0.013865669096984152,1.0,0.0003,0.013565669096984152,0.008731719789306678,-0.005133949307677473
2016-03-25,0.022332784440465794,0.7142857142857142,0.00021428571428571425,0.022118498726180078,0.0017606514156058215,-0.02057213302485997
2016-03-28,-0.007237210572178393,0.8571428571428571,0.0002571428571428571,-0.00749435342932125,-0.005078474768029203,0.0021587358041491905
2016-03-29,0.010854139128105225,0.14285714285714285,4.285714285714285e-05,0.010811281985248082,0.0054409649621172595,-0.005413174165987966
2016-03-30,-0.009301949011316106,0.42857142857142855,0.00012857142857142855,-0.009430520439887536,-0.004928654311433142,0.004373294699882965
2016-03-31,-0.004274832902225079,0.5714285714285714,0.0001714285714285714,-0.00444626147365365,0.015134936996696784,0.019409769898921864
2016-04-01,0.04084827729787915,0.2857142857142857,8.57142857142857e-05,0.04076256301216486,0.03557856126436444,-0.005269716033514703
2016-04-05,0.1580225646203704,1.4285714285714286,0.00042857142857142855,0.15759399319179898,0.08980218134744974,-0.06822038327292064
2016-04-06,-0.005598199071036505,1.5714285714285716,0.0004714285714285714,-0.006069627642465076,-0.0009651941726934098,0.004633004898343095
2016-04-07,0.0015366524475719677,0.42857142857142855,0.00012857142857142855,0.001408081019000539,0.000849654839020743,-0.000686997608551224
2016-04-08,-0.01711050776233563,0.42857142857142855,0.00012857142857142855,-0.01723907919090706,0.008806724365987824,0.02591723212832345
2016-04-11,-0.01148479190558825,0.42857142857142855,0.00012857142857142855,-0.011613363334159679,0.01130143417560511,0.022786226081193357
2016-04-12,0.0017094725845588753,0.2857142857142857,8.57142857142857e-05,0.0016237582988445896,0.0065814334966550125,0.004871960912096137
2016-04-13,0.00465766176756323,0.7142857142857142,0.00021428571428571425,0.004443376053277516,0.009520161330578805,0.004862499563015575
2016-04-14,0.015610145775621156,0.2857142857142857,8.57142857142857e-05,0.01552443148990687,-0.0031762193033657094,-0.01878636507898687
2016-04-15,-0.0176487309385785,0.5714285714285714,0.0001714285714285714,-0.017820159510007073,0.00599144029432465,0.023640171232903153
2016-04-18,-0.01769971603499714,0.42857142857142855,0.00012857142857142855,-0.01782828746356857,-0.0011229001690896054,0.016576815865907535
2016-04-19,-0.027291428748930105,0.7142857142857142,0.00021428571428571425,-0.02750571446321582,0.007104338975947232,0.03439576772487734
2016-04-20,-0.012581365708376108,0.2857142857142857,8.57142857142857e-05,-0.012667079994090395,0.02498734966583514,0.03756871537421125
2016-04-21,0.013838927090908233,0.5714285714285714,0.0001714285714285714,0.013667498519479663,-0.010212952801278066,-0.0240518798921863
2016-04-22,-0.008889408928273881,0.42857142857142855,0.00012857142857142855,-0.00901798035684531,0.009410530064133013,0.018299938992406894
2016-04-25,0.032407736992143485,0.5714285714285714,0.0001714285714285714,0.03223630842071491,0.016236371313029622,-0.016171365679113862
2016-04-26,0.007314518760772794,0.7142857142857142,0.00021428571428571425,0.007100233046487079,-0.003945671424506414,-0.011260190185279208
2016-04-27,0.03731777414666399,0.7142857142857142,0.00021428571428571425,0.037103488432378276,0.005015981735711447,-0.032301792410952546
2016-04-28,-0.012930089224289083,1.1428571428571428,0.0003428571428571428,-0.013272946367146226,0.0039032593586297293,0.016833348582918812
2016-04-29,0.055158049172327084,0.7142857142857142,0.00021428571428571425,0.05494376345804137,0.0348906552398852,-0.020267393932441893
2016-05-03,0.02542727426451847,1.1428571428571428,0.0003428571428571428,0.025084417121661328,0.010016291714031764,-0.015410982550486705
2016-05-04,-0.0019917281774549335,0.5714285714285714,0.0001714285714285714,-0.002163156748883505,-0.0071532754249671315,-0.005161547247512198
2016-05-05,0.015899785921008984,0.5714285714285714,0.0001714285714285714,0.01572835734958041,0.0013232226223828247,-0.014576563298626158
2016-05-06,-0.03657122615353766,0.42857142857142855,0.00012857142857142855,-0.03669979758210909,-0.03654159490187113,2.9631251666535035e-05
2016-05-09,0.012586173299805617,0.7142857142857143,0.00021428571428571427,0.012371887585519903,0.004987500533167972,-0.007598672766637647
2016-05-10,-0.010287925038873182,0.4285714285714285,0.00012857142857142855,-0.010416496467444612,0.0024986875490404,0.012786612587913582
2016-05-11,-0.013767579845303206,0.7142857142857143,0.00021428571428571427,-0.01398186555958892,-0.015584644690454222,-0.0018170648451510158
2016-05-12,-0.019355401124864842,0.2857142857142857,8.57142857142857e-05,-0.019441115410579128,-0.027074675367262508,-0.0077192742423976635
2016-05-13,0.004677967503256362,0.2857142857142857,8.57142857142857e-05,0.0045922532175420765,0.010475921134576469,0.005797953631320106
2016-05-16,0.026370592753990132,0.2857142857142857,8.57142857142857e-05,0.026284878468275846,0.02917977145718433,0.002809178703194193
2016-05-17,0.005733865301044125,0.2857142857142857,8.57142857142857e-05,0.0056481510153298395,-0.024443569679986288,-0.03017743498103041
2016-05-18,-0.007334119972815236,0.8571428571428571,0.0002571428571428571,-0.007591262829958093,-0.007695778993242998,-0.00036165902042776095
2016-05-19,0.008985971347268924,0.4285714285714285,0.00012857142857142855,0.008857399918697495,0.007820633417878278,-0.0011653379293906482
2016-05-20,-0.022984172029381175,0.2857142857142857,8.57142857142857e-05,-0.02306988631509546,-0.03904361093234043,-0.01605943890295926
2016-05-23,0.017282407798669804,0.2857142857142857,8.57142857142857e-05,0.017196693512955517,-0.0015790819499684114,-0.018861489748638216
2016-05-24,-0.008524278764897362,0.5714285714285714,0.0001714285714285714,-0.008695707336325933,-0.013597255483182817,-0.0050729767182854536
2016-05-25,0.00794388889933219,0.5714285714285714,0.0001714285714285714,0.0077724603279036185,0.02245171396644035,0.014507825067108158
2016-05-26,0.0111088871363793,0.2857142857142857,8.57142857142857e-05,0.011023172850665014,0.01569127061960223,0.004582383483222929
2016-05-27,-0.011319914702297207,0.8571428571428571,0.0002571428571428571,-0.011577057559440064,0.00472895811921316,0.01604887282151037
2016-05-30,0.008495672223346082,0.5714285714285714,0.0001714285714285714,0.008324243651917512,-0.0017602955029612114,-0.010255967726307293
2016-05-31,-0.004305885401722689,0.42857142857142855,0.00012857142857142855,-0.004434456830294117,-0.007997430321942207,-0.003691544920219519
2016-06-01,-0.007431426858803604,0.42857142857142855,0.00012857142857142855,-0.007559998287375033,0.0032997954523932282,0.01073122231119683
2016-06-02,0.005280741747468954,0.2857142857142857,8.57142857142857e-05,0.005195027461754669,0.009180080050016264,0.003899338302547311
2016-06-03,0.014756313653427444,0.7142857142857142,0.00021428571428571425,0.01454202793914173,0.026964970332484,0.012208656679056558
2016-06-06,0.004767739952519334,0.7142857142857143,0.00021428571428571427,0.00455345423823362,-0.0007290186441719955,-0.00549675859669133
2016-06-07,-0.000911173343758264,0.7142857142857142,0.00021428571428571425,-0.0011254590580439781,-0.005624647908679019,-0.0047134745649207565
2016-06-08,-0.03283113438825155,0.4285714285714285,0.00012857142857142855,-0.032959705816822976,-0.004028468025179406,0.028802666363072143
2016-06-13,0.004217117043569419,0.4285714285714285,0.00012857142857142855,0.004088545614997991,-0.009819066731518238,-0.014036183775087656
2016-06-14,0.007866661779398765,0.7142857142857142,0.00021428571428571425,0.00765237606511305,0.004286797741025313,-0.0035798640383734514
2016-06-15,-0.011389169202463117,0.7142857142857143,0.00021428571428571427,-0.01160345491674883,-0.0018300769961771466,0.009559092206285971
2016-06-16,0.012681511200706055,0.2857142857142857,8.57142857142857e-05,0.01259579691499177,0.013400917675421857,0.0007194064747158002
2016-06-17,-0.011642706878995712,0.5714285714285714,0.0001714285714285714,-0.011814135450424283,-0.003376149229623609,0.008266557649372104
2016-06-20,0.009788626573938863,0.4285714285714285,0.00012857142857142855,0.009660055145367434,0.002243841602238212,-0.007544784971700651
2016-06-21,0.008262959764155142,0.5714285714285714,0.0001714285714285714,0.008091531192726572,0.01443214166958857,0.006169181905433426
2016-06-22,-0.007143770264226586,0.857142857142857,0.0002571428571428571,-0.0074009131213694426,-0.01028422422919065,-0.0031404539649640645
2016-06-23,0.007772067713453385,0.2857142857142857,8.57142857142857e-05,0.007686353427739099,0.0027409061265380058,-0.005031161586915379
2016-06-24,0.0004430851801215472,0.5714285714285714,0.0001714285714285714,0.0002716566086929758,0.01865521268688026,0.018212127506758713
2016-06-27,-0.011406251865496975,0.5714285714285714,0.0001714285714285714,-0.011577680436925546,-0.001750501900821869,0.009655749964675109
2016-06-28,0.0023555067236967764,0.5714285714285714,0.0001714285714285714,0.002184078152268205,-0.0038348034468999514,-0.006190310170596728
2016-06-29,-0.010581970509887946,0.42857142857142855,0.00012857142857142855,-0.010710541938459375,0.0012925475246304513,0.011874518034518397
2016-06-30,-0.01090436837887768,0.42857142857142855,0.00012857142857142855,-0.01103293980744911,-0.012059251429199138,-0.0011548830503214566
2016-07-01,0.01288949084000884,0.8571428571428571,0.0002571428571428571,0.012632347982865983,0.03698525802212168,0.024095767182112846
2016-07-04,-0.0057232804148858365,0.7142857142857143,0.00021428571428571427,-0.005937566129171551,-0.010448987195101551,-0.004725706780215714
2016-07-05,-0.005718843256083866,0.5714285714285714,0.0001714285714285714,-0.005890271827512438,-0.014477696304684222,-0.008758853048600357
2016-07-06,-0.0049395537442179505,0.5714285714285714,0.0001714285714285714,-0.005110982315646522,-0.009963021125564322,-0.0050234673813463705
2016-07-07,0.002355412079839596,0.42857142857142855,0.00012857142857142855,0.0022268406512681678,-0.011947918844286856,-0.014303330924126454
2016-07-08,0.002591257556533619,0.5714285714285714,0.0001714285714285714,0.0024198289851050476,0.007738821387585653,0.0051475638310520344
2016-07-11,-0.018129684172145985,0.42857142857142855,0.00012857142857142855,-0.018258255600717414,0.008330449570832303,0.026460133742978287
2016-07-12,0.027065318269998563,0.5714285714285714,0.0001714285714285714,0.02689388969856999,0.019154501088932813,-0.007910817181065757
2016-07-13,0.004146616015905998,0.42857142857142855,0.00012857142857142855,0.00401804458733457,0.00930543074117943,0.005158814725273432
2016-07-14,0.004724575812949193,0.2857142857142857,8.57142857142857e-05,0.004638861527234908,0.004935502657688432,0.00021092684473923904
2016-07-15,0.018139419513880095,0.2857142857142857,8.57142857142857e-05,0.01805370522816581,-0.014692388786898396,-0.03283180830077849
2016-07-18,-0.006758774241903885,0.8571428571428571,0.0002571428571428571,-0.007015917099046742,-0.0049493024868751635,0.0018094717550287212
2016-07-19,0.007747520648372522,0.7142857142857143,0.00021428571428571427,0.007533234934086808,0.0011336555530239156,-0.006613865095348607
2016-07-20,-0.004218481803051543,0.7142857142857142,0.00021428571428571425,-0.004432767517337258,0.002042595388057162,0.006261077191108704
2016-07-21,0.014948981896224034,0.7142857142857142,0.00021428571428571425,0.01473469618193832,0.0037413023231922843,-0.01120767957303175
2016-07-22,-0.012496122233832403,0.5714285714285714,0.0001714285714285714,-0.012667550805260974,-0.0032479000292676857,0.009248222204564718
2016-07-25,0.002687275597018122,0.5714285714285714,0.0001714285714285714,0.0025158470255895503,-0.000958173089356497,-0.0036454486863746194
2016-07-26,-0.004862507041694728,0.5714285714285714,0.0001714285714285714,-0.005033935613123299,-0.002349719918837637,0.0025127871228570902
2016-07-27,0.010963345823467092,0.5714285714285714,0.0001714285714285714,0.010791917252038522,0.007644342389424368,-0.0033190034340427254
2016-07-28,0.004136480833127518,0.7142857142857142,0.00021428571428571425,0.0039221951188418034,-0.011579769195076781,-0.015716250028204298
2016-07-29,-0.02840423487952451,0.5714285714285714,0.0001714285714285714,-0.02857566345095308,-0.004655695679171933,0.02374853920035258
2016-08-01,0.0018269191730476524,0.5714285714285714,0.0001714285714285714,0.0016554906016190809,0.005300835181862672,0.003473916008815018
2016-08-02,0.0300335025507679,0.42857142857142855,0.00012857142857142855,0.02990493112219647,0.022969466760518094,-0.007064035790249802
2016-08-03,0.01934367022405,0.7142857142857142,0.00021428571428571425,0.019129384509764286,0.007222517955925101,-0.012121152268124904
2016-08-04,-0.002877943847188756,0.7142857142857142,0.00021428571428571425,-0.0030922295614744704,0.009341035459764073,0.01221897930695283
2016-08-05,-0.0212241503517167,0.7142857142857143,0.00021428571428571427,-0.021438436066002417,0.0017896957961199198,0.02301384614783662
2016-08-08,0.000208461085045384,0.5714285714285714,0.0001714285714285714,3.7032513616812594e-05,0.0003111431843302632,0.0001026820992848787
2016-08-09,0.009199828749691321,0.42857142857142855,0.00012857142857142855,0.009071257321119892,0.010790463216547705,0.0015906344668563824
2016-08-10,-0.0012328480101630379,0.5714285714285714,0.0001714285714285714,-0.0014042765815916094,-0.0037811361565184593,-0.0025482881463554214
2016-08-11,0.0002459947825924789,0.5714285714285714,0.0001714285714285714,7.456621116390752e-05,0.0034403133018687964,0.003194318519276318
2016-08-12,-0.0062912389758893635,0.5714285714285714,0.0001714285714285714,-0.006462667547317935,0.002799492179759135,0.009090731155648497
2016-08-15,0.007505406503445984,0.5714285714285714,0.0001714285714285714,0.007333977932017412,0.010676285425668073,0.0031708789222220884
2016-08-16,-0.0018898983400041454,0.42857142857142855,0.00012857142857142855,-0.002018469768575574,-0.0029391714938749353,-0.0010492731538707905
2016-08-17,0.020240762295614348,0.5714285714285714,0.0001714285714285714,0.020069333724185776,0.013341062795933991,-0.0068996994996803574
2016-08-18,0.002997650066234647,0.8571428571428571,0.0002571428571428571,0.0027405072090917896,0.000614739205192267,-0.0023829108610423804
2016-08-19,-0.000417337603002397,0.5714285714285714,0.0001714285714285714,-0.0005887661744309684,-0.007831426639675303,-0.007414089036672907
2016-08-22,-0.0008254401259762643,0.8571428571428571,0.0002571428571428571,-0.0010825829831191214,0.0061975961337305775,0.007023036259706842
2016-08-23,-0.004746404417473744,0.4285714285714285,0.00012857142857142855,-0.004874975846045172,-0.003541669339728009,0.001204735077745735
2016-08-24,0.00419881993320259,0.2857142857142857,8.57142857142857e-05,0.004113105647488305,-0.006722783905149481,-0.010921603838352072
2016-08-25,-0.0014704102560358604,0.8571428571428571,0.0002571428571428571,-0.0017275531131787174,-0.004036356777169752,-0.0025659465211338916
2016-08-26,-0.001507333990190255,0.2857142857142857,8.57142857142857e-05,-0.0015930482759045407,-0.004792619053725792,-0.003285285063535537
2016-08-29,0.001747651551683866,0.7142857142857142,0.00021428571428571425,0.0015333658373981518,-0.0023680540833652675,-0.004115705635049134
2016-08-30,-0.006269801219835304,0.7142857142857142,0.00021428571428571425,-0.006484086934121018,-0.008825180928730683,-0.0025553797088953794
2016-08-31,-0.0016526139481807724,0.42857142857142855,0.00012857142857142855,-0.001781185376752201,0.011417301143122196,0.013069915091302968
2016-09-01,-0.0049961086553064835,0.5714285714285714,0.0001714285714285714,-0.005167537226735055,-0.002310262821685053,0.00268584583362143
2016-09-02,-0.010940238294354927,0.2857142857142857,8.57142857142857e-05,-0.011025952580069213,-0.00445165001784282,0.006488588276512108
2016-09-05,0.003878755717333744,0.5714285714285714,0.0001714285714285714,0.0037073271459051723,0.004841710960363518,0.0009629552430297743
2016-09-06,-0.0007758155653943975,0.14285714285714285,4.285714285714285e-05,-0.0008186727082515404,-0.008247877136540118,-0.007472061571145724
2016-09-07,0.01407293520880521,0.42857142857142855,0.00012857142857142855,0.01394436378023378,0.012463767545190471,-0.0016091676636147412
2016-09-08,0.0028024699183112505,0.42857142857142855,0.00012857142857142855,0.002673898489739822,0.00018167753603453335,-0.002620792382276717
2016-09-09,0.012880937183809466,0.7142857142857142,0.00021428571428571425,0.012666651469523752,-0.018188539049817782,-0.031069476233627245
2016-09-12,-0.008432623208959798,1.2857142857142856,0.0003857142857142856,-0.008818337494674084,-0.0023905755128990703,0.006042047696060727
2016-09-13,0.011111634003639048,0.7142857142857142,0.00021428571428571425,0.010897348289353334,0.002466099161682405,-0.008645534841956641
2016-09-14,-0.006877199341166832,0.5714285714285714,0.0001714285714285714,-0.007048627912595404,0.006023912303175608,0.012901111644342442
2016-09-19,0.0021708774692816213,0.7142857142857142,0.00021428571428571425,0.001956591754995907,0.007248472179804891,0.00507759471052327
2016-09-20,-0.002339606412626982,0.2857142857142857,8.57142857142857e-05,-0.002425320698341268,-0.003985048463075839,-0.0016454420504488562
2016-09-21,0.004882349455500685,0.42857142857142855,0.00012857142857142855,0.004753778026929257,0.00673526795908576,0.0018529185035850754
2016-09-22,9.057388371063423e-08,0.2857142857142857,8.57142857142857e-05,-8.562371183057506e-05,0.002178416590151579,0.002178326016267868
2016-09-23,-0.009057897102286643,0.4285714285714285,0.00012857142857142855,-0.009186468530858072,-0.0009781944916186383,0.008079702610668007
2016-09-26,0.00024301390770634416,0.2857142857142857,8.57142857142857e-05,0.00015729962199205846,-0.002416968468503557,-0.0026599823762099017
2016-09-27,-0.006255376392750612,0.7142857142857142,0.00021428571428571425,-0.006469662107036327,-0.008961331081629902,-0.0027059546888792895
2016-09-28,-0.007987887972456056,0.7142857142857142,0.00021428571428571425,-0.00820217368674177,0.0023206790718641734,0.01030856704432023
2016-09-29,-0.006569213415586123,0.2857142857142857,8.57142857142857e-05,-0.006654927701300408,0.000781134815725139,0.007350348231311262
2016-09-30,-0.010696784860797155,0.2857142857142857,8.57142857142857e-05,-0.010782499146511441,0.008163834757831097,0.01886061961862825
2016-10-10,-0.0026926310410315514,0.8571428571428571,0.0002571428571428571,-0.0029497738981744087,0.011683952826393753,0.014376583867425305
2016-10-11,0.002134575869144513,0.42857142857142855,0.00012857142857142855,0.0020060044405730846,0.008445639796000564,0.00631106392685605
2016-10-12,0.0005778032495886716,0.5714285714285714,0.0001714285714285714,0.00040637467816010016,-0.004048930799932483,-0.004626734049521154
2016-10-13,-0.013296698899524007,0.42857142857142855,0.00012857142857142855,-0.013425270328095436,0.0027405774838929237,0.01603727638341693
2016-10-14,-0.003335906743260675,0.2857142857142857,8.57142857142857e-05,-0.0034216210289749606,0.008911148089791559,0.012247054833052233
2016-10-17,0.0012073350076572714,0.5714285714285714,0.0001714285714285714,0.0010359064362287,0.005734425375727865,0.004527090368070593
2016-10-18,-0.017118301195108074,0.4285714285714285,0.00012857142857142855,-0.017246872623679504,-0.006725414818120469,0.010392886376987607
2016-10-19,0.012764628204173772,0.5714285714285714,0.0001714285714285714,0.012593199632745201,0.00867902576974552,-0.004085602434428253
